,BHK,Size,Floor,Bathroom,city_status_Bangalore,city_status_Chennai,city_status_Delhi,city_status_Hyderabad,city_status_Kolkata,city_status_Mumbai,Furnishing_status_Furnished,Furnishing_status_Semi-Furnished,Furnishing_status_Unfurnished,Tenant_preferred_Bachelors,Tenant_preferred_Bachelors/Family,Tenant_preferred_Family
2751,2,900,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2752,2,700,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2753,2,900,2,2,0,0,1,0,0,0,0,0,1,0,1,0
2754,1,400,2,1,0,0,1,0,0,0,0,1,0,0,1,0
2755,4,2700,0,4,0,0,1,0,0,0,0,0,1,1,0,0
2756,3,2000,0,3,0,0,1,0,0,0,0,0,1,0,1,0
2757,2,450,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2758,2,400,2,1,0,0,1,0,0,0,0,0,1,1,0,0
2759,2,500,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2760,1,450,1,1,0,0,1,0,0,0,1,0,0,0,1,0
2761,1,350,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2762,4,272,1,4,0,0,1,0,0,0,0,0,1,0,1,0
2763,1,545,2,1,0,0,1,0,0,0,1,0,0,0,1,0
2764,2,84,0,2,0,0,1,0,0,0,0,1,0,0,1,0
2765,1,600,2,1,0,0,1,0,0,0,1,0,0,0,1,0
2766,2,75,3,2,0,0,1,0,0,0,0,0,1,0,1,0
2767,3,165,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2768,3,1100,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2769,1,500,3,1,0,0,1,0,0,0,0,0,1,0,1,0
2770,3,150,1,3,0,0,1,0,0,0,0,1,0,1,0,0
2771,2,70,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2772,3,250,1,2,0,0,1,0,0,0,0,1,0,0,1,0
2773,2,70,1,2,0,0,1,0,0,0,0,0,1,0,1,0
2774,1,300,3,1,0,0,1,0,0,0,0,1,0,1,0,0
2775,3,1800,1,3,0,0,1,0,0,0,0,1,0,1,0,0
2776,1,400,3,1,0,0,1,0,0,0,0,1,0,0,1,0
2777,3,1250,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2778,2,480,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2779,2,84,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2780,2,84,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2781,2,600,3,2,0,0,1,0,0,0,0,1,0,1,0,0
2782,2,600,0,2,0,0,1,0,0,0,0,1,0,1,0,0
2783,2,720,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2784,2,75,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2785,3,1000,1,2,0,0,1,0,0,0,0,0,1,0,1,0
2786,2,900,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2787,2,2200,1,2,0,0,1,0,0,0,0,1,0,0,0,1
2788,3,900,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2789,1,550,3,1,0,0,1,0,0,0,0,1,0,0,1,0
2790,2,450,4,1,0,0,1,0,0,0,1,0,0,0,1,0
2791,2,470,2,2,0,0,1,0,0,0,1,0,0,0,1,0
2792,3,125,3,2,0,0,1,0,0,0,0,1,0,0,1,0
2793,1,400,3,1,0,0,1,0,0,0,1,0,0,0,1,0
2794,4,2600,2,4,0,0,1,0,0,0,0,1,0,0,1,0
2795,3,1500,5,3,0,0,1,0,0,0,0,1,0,0,1,0
2796,2,80,3,1,0,0,1,0,0,0,0,1,0,0,1,0
2797,3,1100,3,2,0,0,1,0,0,0,0,1,0,0,1,0
2798,2,1000,4,2,0,0,1,0,0,0,0,1,0,0,1,0
2799,2,800,3,2,0,0,1,0,0,0,0,0,1,0,1,0
2800,2,50,2,1,0,0,1,0,0,0,1,0,0,0,1,0
2801,2,1000,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2802,1,550,2,1,0,0,1,0,0,0,0,0,1,1,0,0
2803,1,450,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2804,2,670,2,2,0,0,1,0,0,0,1,0,0,0,1,0
2805,2,700,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2806,3,125,3,2,0,0,1,0,0,0,0,1,0,1,0,0
2807,3,1872,1,3,0,0,1,0,0,0,0,1,0,0,1,0
2808,2,650,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2809,2,550,1,2,0,0,1,0,0,0,0,0,1,1,0,0
2810,2,84,0,2,0,0,1,0,0,0,0,1,0,1,0,0
2811,1,90,0,2,0,0,1,0,0,0,0,0,1,0,1,0
2812,2,1000,1,2,0,0,1,0,0,0,0,0,1,0,1,0
2813,1,65,3,1,0,0,1,0,0,0,0,0,1,0,1,0
2814,2,75,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2815,1,250,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2816,2,900,3,2,0,0,1,0,0,0,0,0,1,1,0,0
2817,3,900,3,3,0,0,1,0,0,0,0,1,0,1,0,0
2818,2,650,0,2,0,0,1,0,0,0,0,0,1,0,1,0
2819,2,900,4,2,0,0,1,0,0,0,0,1,0,0,1,0
2820,1,800,3,1,0,0,1,0,0,0,0,1,0,0,1,0
2821,1,410,2,1,0,0,1,0,0,0,0,0,1,1,0,0
2822,3,1500,2,3,0,0,1,0,0,0,1,0,0,0,1,0
2823,4,2800,2,4,0,0,1,0,0,0,0,0,1,0,1,0
2824,3,1800,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2825,2,1400,0,2,0,0,1,0,0,0,0,1,0,1,0,0
2826,3,1600,3,3,0,0,1,0,0,0,0,1,0,0,1,0
2827,3,1200,3,2,0,0,1,0,0,0,0,1,0,1,0,0
2828,3,1150,2,3,0,0,1,0,0,0,0,0,1,0,1,0
2829,2,110,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2830,1,300,3,1,0,0,1,0,0,0,1,0,0,0,1,0
2831,2,750,1,2,0,0,1,0,0,0,0,1,0,0,1,0
2832,1,450,1,1,0,0,1,0,0,0,0,1,0,1,0,0
2833,2,410,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2834,2,800,2,1,0,0,1,0,0,0,1,0,0,0,1,0
2835,3,120,4,3,0,0,1,0,0,0,1,0,0,0,1,0
2836,1,650,2,1,0,0,1,0,0,0,1,0,0,1,0,0
2837,2,400,2,1,0,0,1,0,0,0,0,0,1,1,0,0
2838,2,810,3,2,0,0,1,0,0,0,0,1,0,0,1,0
2839,3,700,1,2,0,0,1,0,0,0,1,0,0,0,1,0
2840,2,1125,0,2,0,0,1,0,0,0,1,0,0,0,1,0
2841,2,600,4,2,0,0,1,0,0,0,0,0,1,0,1,0
2842,3,1300,1,3,0,0,1,0,0,0,1,0,0,1,0,0
2843,3,1450,2,3,0,0,1,0,0,0,0,1,0,0,1,0
2844,3,110,1,2,0,0,1,0,0,0,0,0,1,0,1,0
2845,4,3500,1,6,0,0,1,0,0,0,0,1,0,1,0,0
2846,4,4000,3,7,0,0,1,0,0,0,0,1,0,1,0,0
2847,3,2500,1,4,0,0,1,0,0,0,0,1,0,1,0,0
2848,4,3000,2,5,0,0,1,0,0,0,0,1,0,1,0,0
2849,4,3500,3,6,0,0,1,0,0,0,0,1,0,1,0,0
2850,1,240,4,1,0,0,1,0,0,0,0,1,0,1,0,0
2851,3,1250,2,2,0,0,1,0,0,0,0,0,1,1,0,0
2852,3,1000,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2853,3,900,2,2,0,0,1,0,0,0,0,0,1,1,0,0
2854,2,900,0,2,0,0,1,0,0,0,0,1,0,0,1,0
2855,3,1250,3,3,0,0,1,0,0,0,0,0,1,0,1,0
2856,2,650,2,2,0,0,1,0,0,0,0,0,1,0,1,0
2857,3,3200,1,4,0,0,1,0,0,0,0,1,0,0,1,0
2858,2,900,2,1,0,0,1,0,0,0,0,1,0,0,1,0
2859,3,1250,2,2,0,0,1,0,0,0,0,0,1,1,0,0
2860,2,60,3,2,0,0,1,0,0,0,0,1,0,1,0,0
2861,2,90,3,2,0,0,1,0,0,0,0,0,1,0,1,0
2862,2,55,3,1,0,0,1,0,0,0,0,0,1,0,1,0
2863,2,50,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2864,4,400,0,4,0,0,1,0,0,0,0,0,1,0,1,0
2865,2,680,2,1,0,0,1,0,0,0,1,0,0,1,0,0
2866,2,756,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2867,2,500,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2868,2,900,0,2,0,0,1,0,0,0,1,0,0,0,1,0
2869,3,2000,3,3,0,0,1,0,0,0,1,0,0,0,1,0
2870,1,40,3,1,0,0,1,0,0,0,1,0,0,0,1,0
2871,1,100,3,1,0,0,1,0,0,0,1,0,0,0,1,0
2872,2,950,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2873,1,200,1,1,0,0,1,0,0,0,1,0,0,1,0,0
2874,2,900,0,2,0,0,1,0,0,0,1,0,0,0,1,0
2875,2,750,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2876,3,1400,3,3,0,0,1,0,0,0,0,0,1,0,0,1
2877,2,100,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2878,2,100,1,2,0,0,1,0,0,0,0,1,0,0,1,0
2879,1,100,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2880,2,1000,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2881,1,400,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2882,1,70,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2883,1,450,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2884,2,900,3,1,0,0,1,0,0,0,0,0,1,0,1,0
2885,1,42,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2886,1,400,2,1,0,0,1,0,0,0,1,0,0,0,1,0
2887,2,900,3,2,0,0,1,0,0,0,0,1,0,1,0,0
2888,4,1500,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2889,1,70,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2890,2,450,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2891,2,900,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2892,1,500,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2893,1,400,2,2,0,0,1,0,0,0,0,0,1,0,1,0
2894,3,150,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2895,1,450,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2896,2,540,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2897,1,400,3,1,0,0,1,0,0,0,1,0,0,0,1,0
2898,1,450,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2899,1,700,4,1,0,0,1,0,0,0,0,0,1,0,1,0
2900,3,1450,0,2,0,0,1,0,0,0,1,0,0,1,0,0
2901,2,1000,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2902,2,550,1,2,0,0,1,0,0,0,0,1,0,1,0,0
2903,2,900,2,2,0,0,1,0,0,0,1,0,0,0,1,0
2904,3,300,2,3,0,0,1,0,0,0,0,1,0,0,1,0
2905,2,1100,0,2,0,0,1,0,0,0,0,0,1,0,1,0
2906,1,600,1,1,0,0,1,0,0,0,0,1,0,1,0,0
2907,1,450,3,1,0,0,1,0,0,0,0,1,0,1,0,0
2908,2,550,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2909,3,1000,1,2,0,0,1,0,0,0,0,0,1,0,1,0
2910,3,1250,2,2,0,0,1,0,0,0,0,0,1,1,0,0
2911,4,1950,2,4,0,0,1,0,0,0,0,1,0,0,1,0
2912,3,1750,4,4,0,0,1,0,0,0,0,1,0,1,0,0
2913,1,25,3,1,0,0,1,0,0,0,0,0,1,0,1,0
2914,2,700,3,1,0,0,1,0,0,0,0,0,1,1,0,0
2915,2,1800,1,1,0,0,1,0,0,0,0,0,1,1,0,0
2916,2,1000,3,2,0,0,1,0,0,0,1,0,0,0,1,0
2917,2,200,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2918,3,1700,2,3,0,0,1,0,0,0,0,1,0,1,0,0
2919,3,70,0,2,0,0,1,0,0,0,0,1,0,0,1,0
2920,3,1700,3,3,0,0,1,0,0,0,0,1,0,1,0,0
2921,1,450,1,1,0,0,1,0,0,0,0,1,0,1,0,0
2922,3,1350,2,3,0,0,1,0,0,0,0,1,0,1,0,0
2923,4,2550,3,4,0,0,1,0,0,0,0,1,0,0,1,0
2924,2,650,2,2,0,0,1,0,0,0,0,0,1,0,1,0
2925,2,650,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2926,3,1250,1,3,0,0,1,0,0,0,0,0,1,0,1,0
2927,3,1250,2,2,0,0,1,0,0,0,0,0,1,1,0,0
2928,3,1000,3,2,0,0,1,0,0,0,0,0,1,0,1,0
2929,1,500,2,1,0,0,1,0,0,0,0,1,0,0,1,0
2930,1,500,3,1,0,0,1,0,0,0,0,1,0,0,1,0
2931,3,1550,2,3,0,0,1,0,0,0,0,1,0,1,0,0
2932,4,3800,1,5,0,0,1,0,0,0,0,1,0,0,1,0
2933,2,1150,1,2,0,0,1,0,0,0,0,0,1,1,0,0
2934,3,2000,3,3,0,0,1,0,0,0,0,0,1,0,1,0
2935,1,30,2,1,0,0,1,0,0,0,1,0,0,0,1,0
2936,1,50,3,1,0,0,1,0,0,0,0,1,0,1,0,0
2937,3,1205,2,2,0,0,1,0,0,0,1,0,0,0,1,0
2938,3,1450,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2939,1,200,2,1,0,0,1,0,0,0,0,0,1,0,1,0
2940,2,350,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2941,2,700,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2942,1,400,3,1,0,0,1,0,0,0,1,0,0,0,1,0
2943,1,700,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2944,2,1000,1,2,0,0,1,0,0,0,0,1,0,1,0,0
2945,1,450,1,1,0,0,1,0,0,0,1,0,0,0,1,0
2946,3,1200,10,2,0,0,1,0,0,0,0,1,0,0,0,1
2947,3,1200,2,2,0,0,1,0,0,0,0,1,0,1,0,0
2948,2,900,3,2,0,0,1,0,0,0,0,1,0,0,1,0
2949,2,84,1,2,0,0,1,0,0,0,1,0,0,1,0,0
2950,1,200,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2951,2,1300,2,2,0,0,1,0,0,0,0,0,1,1,0,0
2952,2,1300,0,2,0,0,1,0,0,0,1,0,0,0,1,0
2953,1,200,1,1,0,0,1,0,0,0,0,0,1,1,0,0
2954,1,300,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2955,2,550,3,1,0,0,1,0,0,0,0,0,1,0,1,0
2956,2,950,2,1,0,0,1,0,0,0,0,1,0,1,0,0
2957,2,750,2,2,0,0,1,0,0,0,1,0,0,0,1,0
2958,2,950,0,2,0,0,1,0,0,0,0,1,0,0,1,0
2959,1,350,1,1,0,0,1,0,0,0,0,1,0,0,1,0
2960,3,2000,3,3,0,0,1,0,0,0,0,0,1,0,1,0
2961,3,180,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2962,2,60,2,1,0,0,1,0,0,0,0,1,0,0,1,0
2963,2,950,2,1,0,0,1,0,0,0,0,0,1,1,0,0
2964,3,1400,1,3,0,0,1,0,0,0,0,1,0,0,1,0
2965,3,200,2,2,0,0,1,0,0,0,0,0,1,0,1,0
2966,1,450,2,1,0,0,1,0,0,0,1,0,0,0,1,0
2967,2,600,3,2,0,0,1,0,0,0,0,0,1,0,1,0
2968,1,350,1,1,0,0,1,0,0,0,0,0,1,0,1,0
2969,1,300,1,1,0,0,1,0,0,0,1,0,0,1,0,0
2970,2,95,3,2,0,0,1,0,0,0,0,1,0,0,1,0
2971,1,550,3,1,0,0,1,0,0,0,1,0,0,0,1,0
2972,3,900,1,3,0,0,1,0,0,0,1,0,0,0,1,0
2973,1,25,4,1,0,0,1,0,0,0,0,1,0,0,1,0
2974,3,325,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2975,2,80,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2976,2,77,3,1,0,0,1,0,0,0,0,0,1,0,1,0
2977,2,60,3,1,0,0,1,0,0,0,0,1,0,0,1,0
2978,1,100,1,1,0,0,1,0,0,0,1,0,0,0,1,0
2979,3,1300,3,2,0,0,1,0,0,0,0,1,0,0,1,0
2980,2,500,1,2,0,0,1,0,0,0,0,1,0,0,1,0
2981,2,500,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2982,2,1200,3,2,0,0,1,0,0,0,0,1,0,0,1,0
2983,1,250,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2984,2,700,4,1,0,0,1,0,0,0,0,1,0,0,1,0
2985,3,1050,0,2,0,0,1,0,0,0,0,0,1,0,0,1
2986,2,500,2,2,0,0,1,0,0,0,0,1,0,0,1,0
2987,2,1100,1,2,0,1,0,0,0,0,0,1,0,1,0,0
2988,2,1000,0,2,0,1,0,0,0,0,0,1,0,0,1,0
2989,3,2400,1,3,0,1,0,0,0,0,0,1,0,0,1,0
2990,3,3000,1,4,0,1,0,0,0,0,1,0,0,0,0,1
2991,1,650,0,1,0,1,0,0,0,0,0,1,0,0,1,0
2992,2,1000,17,2,0,1,0,0,0,0,0,1,0,1,0,0
2993,2,700,1,2,0,1,0,0,0,0,0,0,1,0,1,0
2994,3,1200,1,3,0,1,0,0,0,0,0,1,0,1,0,0
2995,3,1710,15,3,0,1,0,0,0,0,0,1,0,0,1,0
2996,2,600,1,2,0,1,0,0,0,0,1,0,0,0,1,0
2997,2,1080,1,2,0,1,0,0,0,0,0,0,1,0,1,0
2998,2,1300,0,2,0,1,0,0,0,0,0,1,0,0,1,0
2999,2,1027,15,2,0,1,0,0,0,0,0,1,0,1,0,0
3000,3,1350,0,3,0,1,0,0,0,0,1,0,0,0,0,1
3001,2,950,1,2,0,1,0,0,0,0,0,0,1,0,0,1
3002,2,1300,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3003,2,600,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3004,3,1428,0,2,0,1,0,0,0,0,0,0,1,1,0,0
3005,2,920,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3006,2,600,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3007,2,810,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3008,2,1200,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3009,1,550,3,1,0,1,0,0,0,0,0,1,0,0,1,0
3010,2,600,1,1,0,1,0,0,0,0,0,0,1,0,0,1
3011,2,850,0,1,0,1,0,0,0,0,1,0,0,0,1,0
3012,4,2117,20,4,0,1,0,0,0,0,0,1,0,0,1,0
3013,2,900,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3014,2,1000,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3015,1,500,2,1,0,1,0,0,0,0,0,0,1,0,1,0
3016,2,800,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3017,2,1550,2,3,0,1,0,0,0,0,0,1,0,0,1,0
3018,2,1500,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3019,3,1700,0,6,0,1,0,0,0,0,1,0,0,0,1,0
3020,2,700,3,2,0,1,0,0,0,0,0,1,0,0,1,0
3021,1,400,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3022,2,450,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3023,1,500,1,1,0,1,0,0,0,0,1,0,0,0,1,0
3024,2,770,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3025,1,150,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3026,2,850,0,2,0,1,0,0,0,0,0,0,1,0,0,1
3027,2,1100,0,2,0,1,0,0,0,0,0,1,0,1,0,0
3028,2,650,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3029,1,550,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3030,2,1000,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3031,1,250,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3032,2,790,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3033,2,600,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3034,2,700,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3035,1,550,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3036,1,500,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3037,3,1800,2,3,0,1,0,0,0,0,0,0,1,1,0,0
3038,3,1550,3,2,0,1,0,0,0,0,0,1,0,1,0,0
3039,3,1462,3,3,0,1,0,0,0,0,0,1,0,0,0,1
3040,2,970,0,2,0,1,0,0,0,0,0,1,0,1,0,0
3041,3,2300,11,3,0,1,0,0,0,0,0,1,0,1,0,0
3042,2,700,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3043,2,674,0,2,0,1,0,0,0,0,0,0,1,1,0,0
3044,2,750,0,2,0,1,0,0,0,0,0,0,1,0,0,1
3045,2,1000,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3046,2,1030,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3047,3,1540,3,2,0,1,0,0,0,0,1,0,0,1,0,0
3048,3,1800,3,3,0,1,0,0,0,0,0,0,1,1,0,0
3049,2,1100,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3050,2,985,3,2,0,1,0,0,0,0,0,0,1,0,1,0
3051,2,1200,3,2,0,1,0,0,0,0,0,1,0,0,1,0
3052,2,1200,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3053,2,900,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3054,2,800,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3055,2,800,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3056,3,1500,3,3,0,1,0,0,0,0,0,1,0,0,1,0
3057,2,680,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3058,2,800,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3059,2,875,2,2,0,1,0,0,0,0,0,1,0,1,0,0
3060,2,880,1,2,0,1,0,0,0,0,0,1,0,0,0,1
3061,3,1500,2,3,0,1,0,0,0,0,0,1,0,0,1,0
3062,2,950,1,2,0,1,0,0,0,0,0,0,1,0,1,0
3063,2,850,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3064,1,700,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3065,3,2000,0,2,0,1,0,0,0,0,0,1,0,0,0,1
3066,1,450,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3067,1,400,2,1,0,1,0,0,0,0,0,0,1,0,1,0
3068,1,350,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3069,3,1650,2,3,0,1,0,0,0,0,0,1,0,0,0,1
3070,2,800,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3071,2,600,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3072,2,800,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3073,3,1600,1,3,0,1,0,0,0,0,0,1,0,0,1,0
3074,2,700,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3075,2,800,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3076,3,2120,9,3,0,1,0,0,0,0,1,0,0,0,1,0
3077,1,560,2,1,0,1,0,0,0,0,0,0,1,0,1,0
3078,1,420,1,1,0,1,0,0,0,0,0,0,1,1,0,0
3079,2,1000,1,2,0,1,0,0,0,0,1,0,0,0,1,0
3080,3,1330,1,3,0,1,0,0,0,0,0,1,0,0,1,0
3081,3,930,2,2,0,1,0,0,0,0,0,1,0,0,0,1
3082,3,1900,3,3,0,1,0,0,0,0,0,1,0,0,0,1
3083,2,1200,1,2,0,1,0,0,0,0,1,0,0,0,1,0
3084,1,350,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3085,3,1000,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3086,2,1210,14,2,0,1,0,0,0,0,0,1,0,0,1,0
3087,2,750,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3088,3,1150,1,3,0,1,0,0,0,0,0,1,0,0,1,0
3089,2,800,1,2,0,1,0,0,0,0,0,0,1,0,0,1
3090,2,930,1,2,0,1,0,0,0,0,1,0,0,0,0,1
3091,2,2800,102,2,0,1,0,0,0,0,0,0,1,0,0,1
3092,2,800,13,2,0,1,0,0,0,0,0,1,0,0,0,1
3093,2,850,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3094,2,650,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3095,2,770,1,1,0,1,0,0,0,0,0,0,1,0,0,1
3096,3,1800,1,3,0,1,0,0,0,0,0,1,0,1,0,0
3097,3,1100,4,2,0,1,0,0,0,0,0,1,0,0,1,0
3098,2,950,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3099,3,1250,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3100,1,400,0,1,0,1,0,0,0,0,0,0,1,0,1,0
3101,2,575,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3102,2,1234,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3103,2,870,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3104,2,1162,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3105,3,2200,1,3,0,1,0,0,0,0,0,0,1,1,0,0
3106,1,500,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3107,3,900,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3108,1,600,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3109,2,600,1,1,0,1,0,0,0,0,1,0,0,0,1,0
3110,3,1600,0,3,0,1,0,0,0,0,1,0,0,0,1,0
3111,4,2400,1,4,0,1,0,0,0,0,0,0,1,0,1,0
3112,3,1600,2,3,0,1,0,0,0,0,0,1,0,1,0,0
3113,1,400,101,1,0,1,0,0,0,0,0,0,1,0,1,0
3114,2,1000,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3115,2,600,8,2,0,1,0,0,0,0,0,0,1,1,0,0
3116,2,750,1,2,0,1,0,0,0,0,0,0,1,1,0,0
3117,2,700,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3118,4,2200,2,5,0,1,0,0,0,0,0,1,0,0,0,1
3119,1,500,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3120,1,700,2,1,0,1,0,0,0,0,0,0,1,0,1,0
3121,3,1480,3,2,0,1,0,0,0,0,1,0,0,0,1,0
3122,3,1700,7,3,0,1,0,0,0,0,1,0,0,1,0,0
3123,2,830,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3124,3,1425,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3125,3,1550,1,3,0,1,0,0,0,0,0,0,1,1,0,0
3126,1,200,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3127,2,1200,2,2,0,1,0,0,0,0,0,1,0,0,1,0
3128,3,800,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3129,3,1261,3,3,0,1,0,0,0,0,0,1,0,0,1,0
3130,2,425,0,2,0,1,0,0,0,0,0,1,0,0,1,0
3131,2,940,10,2,0,1,0,0,0,0,0,0,1,0,1,0
3132,3,2300,2,3,0,1,0,0,0,0,0,1,0,1,0,0
3133,2,700,2,2,0,1,0,0,0,0,0,0,1,0,1,0
3134,3,2400,2,3,0,1,0,0,0,0,1,0,0,0,1,0
3135,2,1145,4,2,0,1,0,0,0,0,0,1,0,1,0,0
3136,2,750,1,2,0,1,0,0,0,0,0,1,0,0,1,0
3137,3,1250,1,3,0,1,0,0,0,0,0,1,0,0,1,0
3138,2,900,0,2,0,1,0,0,0,0,0,0,1,0,1,0
3139,3,800,1,2,0,1,0,0,0,0,0,1,0,1,0,0
3140,2,800,4,2,0,1,0,0,0,0,0,1,0,0,1,0
3141,2,900,0,2,0,1,0,0,0,0,0,1,0,0,1,0
